f1,f2,f3,f4,f5,f6,f7,f8,emb57,label
18,18,4.277777777777778,1757,352,4.632327831531018,66,90,0.031310305,0
6,6,5.0,250,59,4.54,4,4,0.06078019,0
9,9,4.111111111111111,20,0,3.85,65,74,0.06784497,1
3,3,2.6666666666666665,4281,884,4.282177061434244,38,42,0.0015221065,0
27,26,4.333333333333333,1291,602,4.838109992254067,66,111,0.015376986,0
3,1,5.0,8,13,5.0,3,3,-0.03554753,1
1,1,2.0,228,94,3.8333333333333335,0,7,-0.05086185,0
1,1,1.0,21,3,4.0,1,5,-0.038803548,1
16,15,4.8125,64,20,4.125,21,27,0.042879973,0
2,2,3.0,126,38,4.658730158730159,16,26,0.009660172,0
51,49,4.921568627450981,1310,334,4.7793893129771,62,81,0.039621335,0
4,4,4.0,27,13,4.777777777777778,138,230,-0.027898967,0
1,1,1.0,29,23,4.689655172413793,19,19,0.0028486985,1
40,2,5.0,2,2,5.0,13,43,-0.04405129,1
18,18,5.0,41,5,4.878048780487805,29,50,-0.030786118,0
32,32,4.8125,35375,6355,4.660664310954064,42,62,0.06949417,0
52,51,4.980769230769231,719,131,4.675938803894297,53,108,0.035706956,0
2,2,4.0,27,5,4.851851851851852,35,55,0.0012000835,0
1,1,5.0,7,3,5.0,3,5,0.010087424,1
33,31,5.0,135,26,4.992592592592593,55,76,-0.010257163,0
43,39,4.930232558139535,117,10,4.641025641025641,145,211,-0.029260157,1
2,2,5.0,4,1,4.75,5,7,-0.046124913,0
23,22,4.652173913043479,100,52,4.5,90,120,-0.010053552,0
56,51,4.982142857142857,154,42,4.824675324675325,76,145,0.07359261,0
83,82,4.855421686746988,15,6,4.666666666666667,171,284,0.074164644,0
9,9,4.111111111111111,86,10,4.465116279069767,21,34,0.0046653175,0
10,10,4.6,87,12,4.965517241379311,67,79,-0.0031213653,0
13,12,4.923076923076923,776,83,4.68298969072165,41,71,0.04921982,0
2,2,5.0,147,58,4.816326530612245,42,91,-0.039111387,0
24,22,4.916666666666667,1536,585,4.520833333333333,23,24,0.020669974,0
59,58,4.47457627118644,4,0,4.5,61,93,0.01414445,0
40,40,4.875,73,32,4.794520547945205,55,86,0.04427228,0
4,4,4.0,11775,968,4.869554140127389,68,75,0.032782245,1
25,25,4.84,17,0,4.294117647058823,51,56,0.016785897,0
1,1,5.0,9,0,4.111111111111111,5,6,-0.0044802744,0
26,26,4.807692307692308,202,63,4.866336633663367,80,89,-0.025878072,0
2,2,4.0,33,19,3.0303030303030303,31,45,-0.014089368,0
19,19,4.421052631578948,41,17,4.878048780487805,47,105,-0.056231808,0
15,15,4.733333333333333,120,13,4.766666666666667,77,111,-0.026944822,0
10,10,5.0,205,23,3.570731707317073,22,41,0.009029022,0
22,21,4.727272727272728,89,31,4.741573033707865,47,51,0.0072215497,0
42,40,4.619047619047619,132,10,4.825757575757576,134,188,0.038302228,0
9,9,4.666666666666667,1904,397,4.78781512605042,36,46,-0.006799228,0
1,1,1.0,1,1,1.0,0,2,-0.018936863,1
87,79,3.747126436781609,255,61,4.745098039215686,91,159,-0.012972512,0
9,9,5.0,6,3,5.0,44,45,-0.009169738,0
5,2,5.0,1599,36,4.602876797998749,5,8,0.057822227,1
2,2,5.0,387,109,4.829457364341085,15,40,-0.034264244,1
20,17,4.05,551,58,4.912885662431942,19,54,-0.008407445,1
1,1,3.0,51,17,4.0,11,18,-0.0228329,0
1,1,5.0,35,6,4.628571428571429,1,1,0.0010640643,0
1,1,1.0,3,8,3.333333333333333,1,2,-0.07892038,0
45,39,4.111111111111111,4,2,5.0,285,651,0.02171404,0
38,37,4.947368421052632,1550,335,4.703870967741936,59,67,0.010582789,1
40,2,5.0,4,6,4.5,13,43,0.0036327087,1
6,6,4.666666666666667,6201,2434,4.745686179648444,76,103,0.0113074295,1
4,4,4.0,34,15,4.588235294117647,7,24,-0.010380546,0
3,3,1.6666666666666667,395,61,4.610126582278481,4,9,-0.02348423,0
35,31,4.742857142857143,52,4,4.615384615384615,38,44,0.046214353,0
1,1,1.0,1,0,1.0,4,5,-0.037958734,1
8,8,4.75,70,29,4.871428571428571,27,28,-0.012686952,0
30,30,4.366666666666666,231,93,4.606060606060606,90,126,0.057741422,0
2,2,3.0,90,33,3.655555555555555,7,15,0.020899214,0
211,175,4.4739336492891,228,30,4.741228070175438,272,504,-0.032666694,0
20,20,4.6,7,0,4.571428571428571,46,66,0.012279337,0
1,1,1.0,14,0,4.714285714285714,5,8,0.043824196,0
26,26,4.5,19,0,3.947368421052632,96,157,0.012095269,0
2,2,4.5,56,25,4.75,28,49,0.0036231794,0
32,31,3.84375,804,251,4.374378109452737,120,247,-0.069968954,1
8,8,4.125,526,28,4.804182509505703,54,58,0.007647877,0
5,5,5.0,21,6,4.571428571428571,41,45,-0.044108737,0
65,1,5.0,6,0,5.0,66,74,0.018282939,1
73,65,4.082191780821918,16,3,4.5625,182,249,0.016097512,1
52,44,4.865384615384615,735,133,4.726530612244898,78,103,0.08130585,0
11,11,5.0,94,26,4.712765957446808,17,24,0.0030805143,0
15,15,4.666666666666667,211,27,4.649289099526066,19,21,-0.052250873,0
7,7,1.1428571428571428,343,38,4.39067055393586,93,220,0.008976968,1
16,14,3.0,35,27,4.628571428571429,116,155,-0.0058472008,0
34,33,4.617647058823529,140,138,4.771428571428571,129,263,-0.06391529,0
82,75,4.890243902439025,559,91,4.565295169946332,69,170,0.017239906,1
4,4,4.25,185,44,4.481081081081081,92,107,-0.0034637153,0
16,16,4.125,49,18,4.857142857142857,72,111,0.064449064,0
9,9,4.222222222222222,1596,208,4.74436090225564,125,366,-0.020886173,0
26,25,4.923076923076923,39,22,4.205128205128205,93,124,-0.008665029,1
3,3,5.0,63,4,4.650793650793651,3,4,-0.032110192,1
22,22,4.227272727272728,70,53,4.985714285714286,98,129,0.06283556,0
1,1,5.0,54,34,4.203703703703703,22,23,0.011922346,1
8,8,5.0,755,721,5.0,16,19,0.015819471,1
3,1,5.0,12,4,4.583333333333333,10,21,-0.04889807,0
1,1,5.0,3,0,3.6666666666666665,6,14,0.005953393,1
3,3,3.6666666666666665,1407,343,4.015636105188344,3,9,-0.037968982,0
55,44,4.927272727272728,615,287,4.845528455284553,35,39,-0.047234245,1
33,32,4.424242424242424,35375,6355,4.660664310954064,40,52,0.0017134548,0
43,39,4.697674418604652,20,3,4.55,106,136,-0.0056722965,0
51,50,4.823529411764706,673,49,4.713224368499257,55,112,0.046931945,0
1,1,1.0,180,45,4.6,1,2,-0.05850362,0
2,2,5.0,1197,84,4.790309106098579,3,7,0.05544099,0
8,8,4.25,147,30,4.306122448979592,81,132,-0.063967556,1
65,63,4.815384615384615,9,1,4.222222222222222,309,409,0.010136719,0
1,1,1.0,9,1,3.111111111111111,14,17,-0.0012872285,0
17,17,4.764705882352941,443,72,4.762979683972912,45,100,0.023371596,0
57,47,4.982456140350878,401,59,4.763092269326683,82,90,0.020344561,0
64,60,4.84375,7,4,3.571428571428572,92,115,-0.04226158,0
6,6,3.333333333333333,5,1,4.2,76,111,0.0031470053,1
43,39,5.0,822,32,4.979318734793187,55,66,-0.025810154,0
14,14,4.214285714285714,608,70,4.738486842105263,66,81,0.059839245,0
2,2,5.0,1743,469,4.465863453815261,2,4,0.012468235,0
28,27,5.0,445,69,4.869662921348315,46,164,0.015052606,1
7,7,4.428571428571429,650,230,4.309230769230769,13,14,-0.018570803,0
78,69,4.846153846153846,641,188,3.7737909516380657,181,379,0.039126668,0
21,6,5.0,4,5,5.0,250,9243,0.03471469,1
19,19,5.0,116,39,4.698275862068965,20,25,0.020344561,0
2,2,5.0,102,86,4.990196078431373,22,24,0.04405141,0
2,2,5.0,34,22,4.794117647058823,9,23,0.053299624,0
94,79,5.0,83,32,4.9156626506024095,113,251,0.012000043,0
73,64,4.863013698630137,310,39,4.506451612903226,55,110,0.0065436848,1
13,12,4.6923076923076925,113,39,4.601769911504425,55,105,-0.0076678386,0
20,20,4.5,32,3,4.0625,36,63,0.02087322,1
8,7,4.5,423,145,3.75177304964539,11,19,-0.023534603,0
15,12,5.0,28,6,4.678571428571429,60,94,-0.011542288,0
2,2,3.0,653,151,4.309341500765697,3,5,0.057923418,1
10,10,4.6,6342,845,4.4913276568905705,52,73,0.008674094,0
2,2,4.5,12,2,3.583333333333333,1,2,-0.023041809,0
8,8,3.875,9,4,3.888888888888889,35,45,0.0023815425,0
1,1,5.0,198,68,4.156565656565657,1,2,0.018240063,0
66,61,4.984848484848484,74,15,4.4324324324324325,68,117,-0.0019148503,0
5,5,5.0,59,8,4.661016949152542,6,7,0.019460957,0
28,27,4.321428571428571,603,255,4.207296849087894,53,117,-0.04155835,1
2,2,5.0,148,42,4.277027027027027,108,115,0.04093447,0
1,1,1.0,37,29,4.135135135135135,4,11,-0.051837903,1
2,2,1.5,12,2,4.083333333333333,22,27,-0.043016046,0
15,15,2.933333333333333,454,94,4.676211453744493,30,35,0.009929036,1
4,4,5.0,86,20,4.732558139534884,4,7,-0.011616057,0
2,2,3.0,173,34,4.22543352601156,1,7,-0.021421418,0
5,1,5.0,9,5,5.0,16,19,-0.0070698895,1
8,8,4.625,286,127,4.538461538461538,14,14,0.0407628,0
1,1,1.0,664,11,4.304216867469879,1,2,-0.0672271,1
23,16,4.652173913043479,961,563,4.791883454734651,76,125,0.09307366,0
1,1,2.0,1366,203,4.524158125915081,1,2,-0.027806303,0
21,21,4.761904761904762,6934,3369,4.068214594750505,128,184,0.017323855,0
3,3,4.666666666666667,34,28,4.941176470588236,89,109,-0.015719969,0
1,1,4.0,1776,199,4.09009009009009,1,5,-0.042689938,0
58,54,5.0,226,39,4.477876106194691,60,149,0.023331422,0
31,30,4.806451612903226,151,10,4.960264900662252,43,61,-0.009503969,0
1,1,5.0,244,140,4.758196721311475,25,27,0.025590084,0
33,29,4.636363636363637,482,48,4.83609958506224,32,50,0.0025610991,0
2,2,1.0,162,71,4.030864197530864,0,5,0.036732648,1
15,15,4.866666666666666,23,8,4.695652173913044,94,257,0.039772026,0
3,3,2.333333333333333,33,22,3.909090909090909,0,5,-0.05938217,1
5,5,4.4,34,3,4.147058823529412,13,13,0.029763,0
70,40,4.914285714285715,1509,326,4.992047713717694,87,92,-0.038913466,0
9,8,4.555555555555555,121,35,4.652892561983471,38,40,-0.01100708,0
3,3,5.0,63,17,4.365079365079365,98,144,0.054688543,0
1,1,5.0,10192,5663,4.5514128728414445,17,19,-0.0121185975,1
27,21,4.851851851851852,11,9,4.0,28,42,0.040864505,0
1,1,5.0,11,4,5.0,1,2,0.034982193,0
40,37,4.4,51,22,4.901960784313726,29,61,0.0020483746,0
8,8,4.375,70,16,4.385714285714286,19,40,0.012007869,0
6,6,5.0,1426,116,4.615708274894811,22,35,0.032509845,0
4,3,5.0,1,0,5.0,5,8,-0.026171891,0
159,133,4.8742138364779874,40,9,4.7,165,286,0.016767366,0
40,2,5.0,3,2,4.0,13,43,-0.010334165,1
4,4,2.75,216,86,4.819444444444445,95,149,0.077996075,1
9,8,4.555555555555555,602,153,4.762458471760797,32,37,-0.021851268,0
40,2,5.0,8,6,4.5,13,43,-0.037560824,1
7,1,3.571428571428572,13,7,4.307692307692308,2,10,-0.063140035,1
2,2,3.0,3,0,3.6666666666666665,3,5,-0.037993446,0
18,16,4.611111111111111,634,232,4.6545741324921135,53,66,0.004414176,0
64,61,4.8125,893,84,4.706606942889138,93,171,0.04045553,1
1,1,5.0,62,35,4.919354838709677,3,3,-0.054664038,0
18,17,4.777777777777778,2095,899,4.15417661097852,78,177,-0.0037087018,0
3,2,5.0,238,17,4.827731092436975,3,4,0.013432818,1
1,1,1.0,6,5,1.8333333333333333,0,1,-0.006524232,0
43,41,4.883720930232558,123,12,4.878048780487805,44,127,0.033506587,0
75,69,4.426666666666667,81,31,4.530864197530864,35,61,0.0066496828,0
31,27,4.516129032258065,1471,211,4.813052345343304,90,100,0.010176331,0
28,27,4.464285714285714,940,121,4.817021276595745,41,57,-0.04075546,1
20,19,4.85,91,63,4.263736263736264,50,56,0.010338301,1
27,27,3.4814814814814814,82,43,4.573170731707317,144,166,-0.039451256,0
10,10,4.5,459,189,3.742919389978213,110,142,0.00037811068,0
27,27,4.62962962962963,7,5,5.0,91,136,-0.041493475,0
12,1,1.0,1,0,1.0,52,66,-0.031908654,1
33,31,4.96969696969697,56,9,4.892857142857143,89,107,0.034882016,0
1,1,5.0,1142,249,4.530647985989492,2,2,-0.017208954,0
1,1,5.0,200,3,4.92,2,2,-0.0028182382,1
5,5,3.4,1209,198,4.893300248138958,39,53,-0.031057222,1
2,2,5.0,907,798,4.522601984564498,0,2,-0.031666826,1
9,8,5.0,110,15,4.6,17,28,0.008531805,0
3,3,3.6666666666666665,1056,258,4.834280303030303,68,89,0.020867316,0
2,2,5.0,3068,930,4.320078226857888,0,2,-0.01763997,1
20,3,5.0,8,0,5.0,24,38,0.039243802,1
10,10,5.0,52,4,4.826923076923077,36,50,-0.037251364,0
1,1,5.0,19,19,4.894736842105263,10,14,0.015399477,0
2,2,4.0,5,2,5.0,4,7,-0.039618835,1
17,17,4.823529411764706,40,10,4.9,38,65,-0.029505622,0
10,10,5.0,828,187,4.822463768115942,55,57,-0.028701277,0
2,2,4.0,5,7,3.6,1,6,-0.03118091,0
3,3,5.0,174,44,4.936781609195402,3,4,-0.04256271,1
43,38,4.837209302325581,928,156,4.710129310344827,80,99,0.015806925,0
24,24,4.625,10116,2663,4.392546461051799,41,44,0.0084133465,0
2,2,5.0,762,155,4.404199475065616,6,6,0.014528742,0
26,25,5.0,4464,326,4.809587813620071,73,101,0.06768027,0
1,1,5.0,26,11,4.884615384615385,29,291,0.058057662,1
9,7,5.0,1759,426,4.512791358726549,18,19,0.0029272323,1
29,29,4.689655172413793,7,3,2.2857142857142856,74,100,-0.0081819715,0
1,1,5.0,199,9,4.648241206030151,4,5,0.03555416,1
3,3,5.0,16,9,1.875,2,12,0.068111025,1
11,4,1.0,18,16,3.7777777777777777,5,87,0.0010109077,1
1,1,4.0,121,59,4.190082644628099,2,2,0.034893498,0
5,5,4.6,2639,687,4.442970822281168,12,17,0.03019412,0
59,56,4.406779661016949,5,0,4.2,85,113,-0.04307019,0
2,2,5.0,23701,15683,4.447177453379462,20,26,0.020338083,1
28,26,4.821428571428571,238,43,4.147058823529412,83,222,0.01922777,0
24,22,5.0,2660,108,4.993984962406015,34,37,-0.035957277,1
2,2,5.0,14,0,4.214285714285714,1,6,0.02295165,0
13,12,5.0,18,9,4.166666666666667,61,63,-0.019994732,1
1,1,5.0,357,75,4.512605042016807,4,13,0.04613815,0
90,82,4.333333333333333,888,133,4.452702702702703,208,449,-0.03551117,0
26,25,4.807692307692308,1200,166,4.743333333333333,108,128,0.00035040255,0
8,8,4.0,74,23,3.972972972972973,55,62,-0.062287454,1
7,6,4.428571428571429,352,78,4.721590909090909,32,54,0.026461374,0
1,1,1.0,63,18,3.634920634920635,0,2,0.026076749,0
3,3,4.666666666666667,36,10,4.722222222222222,5,7,0.03965042,0
10,8,3.2,88,39,4.511363636363637,138,198,0.041991796,0
3,3,5.0,10922,2602,4.583501190258194,10,10,-0.06530729,0
1,1,1.0,577,168,4.090121317157712,1,2,0.051600676,0
15,13,4.0,6,3,3.8333333333333335,123,415,-0.0072272844,1
21,21,5.0,325,66,4.596923076923077,59,84,0.042249035,0
5,5,5.0,2431,609,4.25421637186343,23,39,-0.022305116,0
41,33,4.975609756097561,4903,305,4.604731796859066,248,292,0.011038915,0
25,24,4.24,309,38,4.919093851132686,88,108,0.015566301,0
8,7,4.25,4,3,4.5,47,260,0.03400574,0
2,2,5.0,1596,313,4.62280701754386,37,60,-0.056461185,1
205,10,4.824390243902439,3,0,5.0,238,354,-0.005730045,1
1,1,1.0,360,90,4.391666666666667,1,3,-0.02216654,1
9,9,5.0,477,294,4.9979035639413,18,19,0.028427584,0
107,102,4.925233644859813,11,4,4.909090909090909,131,135,0.021761741,0
18,18,3.055555555555556,58,17,4.258620689655173,53,107,-0.012633204,0
12,12,4.666666666666667,69,27,4.782608695652174,75,139,-0.009066635,0
8,8,4.875,44,4,4.113636363636363,32,43,-0.011942669,0
25,23,4.68,210,30,4.914285714285715,36,47,0.03690264,1
100,95,4.9,65,23,4.861538461538461,121,262,0.025281005,0
31,31,4.741935483870968,14,0,4.214285714285714,85,109,-0.02791846,0
1,1,1.0,1470,505,4.773469387755102,41,63,-0.06458367,1
2,2,5.0,501,126,4.750499001996008,17,19,0.054111455,0
86,79,4.453488372093023,45,18,4.155555555555556,164,183,0.030318012,0
55,55,4.854545454545455,959,114,4.519290928050052,79,89,-0.078785606,0
3,2,5.0,17,19,4.882352941176471,14,16,0.05216974,0
92,80,4.717391304347826,613,62,4.797716150081566,78,110,-0.007293767,0
27,25,4.777777777777778,1355,221,4.492988929889299,80,132,-0.020157427,0
1,1,5.0,8,5,5.0,20,24,0.03734328,0
224,200,4.991071428571429,40,1,4.6,124,163,0.036560103,1
40,2,5.0,2,3,4.0,13,43,0.004344909,0
1,1,1.0,30,1,4.566666666666666,2,3,-0.050229233,0
10,10,3.7,99,62,4.444444444444445,28,37,0.021647306,0
32,26,4.8125,8849,1156,4.846875353147248,56,132,0.0441601,0
8,8,4.75,2361,321,4.76577721304532,29,47,0.00092238,0
1,1,1.0,24,4,2.333333333333333,0,1,-0.040932517,0
4,4,5.0,6,5,5.0,13,18,-0.032265987,1
43,37,4.767441860465116,4274,579,4.636874122601778,47,110,-0.021420544,0
10,10,4.7,94,29,4.76595744680851,77,99,-0.01867827,0
1,1,1.0,231,53,3.696969696969697,1,3,0.07186297,1
42,41,4.9523809523809526,82,10,4.7317073170731705,69,145,0.024452196,0
19,18,3.947368421052632,691,162,4.824891461649783,38,57,-0.012901185,0
1,1,1.0,15,3,4.733333333333333,3,6,-0.03639377,0
4,2,5.0,6,1,4.666666666666667,8,22,0.01807081,0
12,12,5.0,155,68,4.354838709677419,15,19,0.018432382,1
1,1,5.0,426,39,4.809859154929577,3,14,0.06409178,1
9,8,5.0,860,128,4.727906976744186,32,64,-0.024804074,1
1,1,1.0,10,7,3.1,0,4,-0.02575403,1
3,3,4.333333333333333,41,7,4.609756097560975,53,170,0.023649447,0
122,112,4.942622950819672,103,24,4.679611650485437,136,167,-0.015732713,0
179,120,4.106145251396648,2,3,4.5,157,373,-0.06194986,1
101,88,4.643564356435643,8,3,5.0,190,419,-0.0449339,1
3,3,5.0,524,267,4.786259541984733,23,29,0.023765048,0
16,16,5.0,319,119,4.7962382445141065,34,58,-0.0030589628,0
17,17,4.764705882352941,147,64,4.748299319727892,85,117,-0.0209966,0
20,20,4.9,526,116,4.555133079847908,72,94,0.013331755,0
15,15,5.0,1640,104,4.795731707317073,41,79,0.045430437,0
6,6,4.5,62,13,4.354838709677419,80,125,0.02204436,0
6,6,3.6666666666666665,1776,148,4.827702702702703,51,62,0.037942573,0
17,15,4.823529411764706,1439,136,4.217512161223072,37,82,0.044740334,0
17,17,3.764705882352941,70,0,4.057142857142857,57,84,-0.07591418,1
7,7,4.428571428571429,359,122,3.71866295264624,46,62,-0.015994146,0
10,10,4.9,163,19,4.699386503067485,33,53,0.0066443738,0
12,11,4.416666666666667,1711,240,4.789012273524254,40,63,-0.033876605,0
8,7,5.0,505,105,4.883168316831683,33,65,-0.00570721,0
1,1,1.0,4,1,1.5,9,14,0.019876057,0
8,8,5.0,159,75,4.723270440251572,12,68,0.004273878,0
10,10,5.0,166,19,4.740963855421687,18,21,-0.020916255,0
45,38,5.0,178,31,4.882022471910112,166,209,0.05512024,1
84,78,4.773809523809524,7316,3070,4.15787315472936,56,92,0.02273222,0
5,5,4.8,185,43,4.972972972972973,7,11,-0.01785222,1
23,22,4.478260869565218,125,83,4.608,120,147,-0.01258913,0
22,20,4.727272727272728,10,2,4.1,57,128,0.013151397,0
9,9,5.0,5998,2697,4.6945648549516505,25,26,0.007092773,1
9,9,4.888888888888889,2902,1740,4.593728463128877,54,152,0.013506246,1
20,17,4.8,1957,227,4.405212059274399,54,103,0.031028256,0
32,31,4.4375,348,11,4.968390804597701,50,56,-0.027759118,0
2,2,5.0,80,12,3.8875,19,23,-0.0448833,0
18,17,4.111111111111111,25,17,4.92,82,107,-0.027027547,0
8,8,4.875,16,11,4.0625,13,16,0.06690609,1
6,6,5.0,22,5,4.5,13,15,0.035818968,0
24,23,4.708333333333333,115,23,4.391304347826087,43,60,0.05821595,0
1,1,1.0,17,9,4.294117647058823,0,2,-0.07948355,1
36,36,4.361111111111111,41,23,4.926829268292683,163,379,0.027763773,0
54,47,3.4074074074074074,101,52,4.861386138613861,66,159,-0.006440566,0
1,1,1.0,273,164,4.886446886446887,1,2,0.009180141,0
49,49,4.918367346938775,753,94,4.752988047808765,175,195,0.061291065,0
9,8,3.555555555555556,101,12,4.306930693069307,24,31,0.03952359,1
16,16,4.75,163,41,4.478527607361963,157,209,0.062023487,0
38,38,4.7631578947368425,1079,237,4.4680259499536605,56,69,0.047938153,0
19,18,4.684210526315789,474,83,4.818565400843882,60,74,0.028852737,0
62,57,4.774193548387097,184,57,4.576086956521739,75,156,-0.007894731,0
8,6,5.0,4435,1196,4.2735062006764375,5,9,0.05138615,1
12,12,4.25,94,10,4.26595744680851,66,101,-0.024798648,1
15,14,4.533333333333333,4,2,4.5,44,119,-0.04180733,0
7,5,4.428571428571429,95,9,4.294736842105263,8,9,0.02762853,0
1,1,5.0,30,23,4.066666666666666,10,12,0.047099996,0
5,5,4.6,6059,784,4.306651262584585,14,19,-0.0009317984,0
7,7,4.0,300,100,4.863333333333333,34,36,-0.013913413,0
9,9,5.0,122,27,4.795081967213115,29,34,-0.019128723,0
42,40,4.857142857142857,455,66,3.857142857142857,50,54,0.071282424,0
4,4,5.0,270,40,4.911111111111111,27,39,0.0026263401,0
3,3,4.333333333333333,3,0,5.0,22,28,0.046352047,0
21,21,4.238095238095238,49,2,4.571428571428571,29,62,0.037956495,0
4,4,4.0,5,2,5.0,4,7,0.0009650585,0
3,3,4.666666666666667,338,104,4.582840236686391,11,17,0.0077969898,0
9,4,5.0,122,32,4.885245901639344,42,47,0.010233234,0
12,12,4.166666666666667,21,8,2.333333333333333,24,31,-0.07495325,0
43,36,4.697674418604652,69,7,4.27536231884058,83,107,0.03388667,0
1,1,5.0,37,5,4.891891891891892,1,2,0.017294174,0
10,9,4.6,1958,374,4.460163432073545,54,76,0.004496456,0
1,1,5.0,407,43,4.533169533169533,17,19,0.006089382,0
5,2,5.0,5,11,5.0,2,5,-0.029166786,1
15,15,5.0,105,55,4.828571428571428,68,102,0.045470137,0
46,42,4.869565217391305,512,298,4.9375,62,84,-0.014337924,0
28,28,4.928571428571429,156,40,4.512820512820513,86,99,0.036328964,0
6,6,4.833333333333333,4184,319,4.742590822179732,9,10,0.020867316,1
23,3,5.0,321,127,4.370716510903427,24,27,-0.026099322,1
10,10,4.3,375,166,3.9013333333333335,179,299,-0.04162076,0
2,2,5.0,11,8,5.0,9,12,-0.002933373,0
282,248,4.826241134751773,27,4,4.962962962962963,362,416,-0.036495857,0
4,4,5.0,10,3,5.0,4,7,0.025315756,0
1,1,4.0,1,0,4.0,1,2,0.026894378,0
4,4,3.75,110,30,4.790909090909091,22,37,0.021394238,0
22,21,3.727272727272727,1005,220,4.942345924453281,90,129,0.02046818,0
1,1,5.0,23,11,4.260869565217392,0,2,-0.0251384,0
5,5,4.8,137,21,4.708029197080292,44,61,0.01865493,0
5,5,5.0,3433,1759,3.776288960093213,77,106,-0.026447238,1
15,15,4.466666666666667,13719,2538,4.358772505284642,91,117,0.0093537085,0
29,28,4.931034482758621,100,57,3.34,56,101,0.06394064,0
65,59,4.492307692307692,1545,167,4.739805825242718,83,150,-0.033581346,0
4,3,5.0,25,9,4.52,4,36,-0.050666645,0
2,2,2.0,3,2,2.6666666666666665,1,5,-0.04944486,0
55,53,4.890909090909091,1346,179,4.798662704309064,165,188,0.01303301,0
47,42,4.97872340425532,302,17,4.781456953642384,53,73,0.0024779586,0
2,2,2.5,4,0,4.0,2,3,-0.033534195,0
16,16,4.875,174,36,4.7298850574712645,50,93,0.021155056,0
179,155,4.905027932960894,721,163,4.846047156726768,167,303,0.00876343,0
3,3,5.0,5,2,4.2,31,47,0.06993248,0
55,37,4.6,604,217,4.380794701986755,156,980,-0.026612466,0
20,1,5.0,11,0,5.0,20,140,0.042971034,1
15,15,4.466666666666667,4,3,4.75,34,41,0.024831124,0
2,2,5.0,5,0,3.8,30,32,0.03371741,0
2,2,1.0,3,0,3.333333333333333,0,2,0.00023101509,1
10,8,5.0,10,4,5.0,14,25,0.00021697253,0
7,7,4.714285714285714,1004,77,4.286852589641434,13,20,-0.011399691,0
23,23,4.695652173913044,852,401,4.741784037558685,24,25,0.05385825,1
1,1,5.0,175,29,4.182857142857143,30,35,0.031834397,0
2,1,5.0,34,3,5.0,2,2,-0.049120598,1
2,2,1.0,10,5,3.0,0,3,-0.011932429,1
35,34,4.314285714285714,1053,148,4.868945868945869,306,590,-0.020535232,0
8,1,5.0,9,1,5.0,18,26,0.0141025735,1
4,4,5.0,130,25,4.430769230769231,3,3,-0.004915208,0
19,18,4.2631578947368425,2,0,2.0,38,41,-0.03417291,1
7,7,3.7142857142857135,2883,661,4.51647589316684,107,227,0.052925825,0
11,11,5.0,132,8,4.696969696969697,24,26,0.02956284,0
4,4,2.25,58,12,4.517241379310345,101,215,0.013644475,0
8,8,4.375,1126,305,4.841030195381883,56,116,0.031999014,0
2,2,5.0,18,4,4.833333333333333,1,13,-0.007945653,1
7,7,3.7142857142857135,2687,1450,4.214365463342017,37,38,-0.02349622,1
6,6,5.0,16,0,4.875,63,76,0.056751918,0
6,6,5.0,374,30,4.7727272727272725,14,15,0.036162894,1
1,1,1.0,10,0,4.1,4,7,0.0024904935,1
13,13,4.6923076923076925,51,12,4.15686274509804,36,47,0.08403953,0
33,31,3.878787878787879,2164,664,4.359519408502773,43,66,-0.042392228,1
1,1,3.0,8,4,3.5,0,3,-0.03164775,0
2,2,3.5,48,17,4.416666666666667,1,5,0.0042465855,0
17,17,4.764705882352941,3963,443,4.832702498107494,50,63,0.028088907,0
11,11,4.545454545454546,546,96,4.683150183150183,8,16,0.024876095,0
1,1,5.0,178,26,4.617977528089888,26,50,-0.004265395,0
4,2,5.0,874,360,4.05720823798627,1,5,-0.022957845,1
10,10,5.0,65,22,4.569230769230769,96,247,0.025994185,0
3,3,5.0,2466,1434,4.553933495539335,40,53,0.039232183,0
1,1,1.0,3,0,2.333333333333333,0,1,-0.044400938,1
2,1,5.0,598,144,4.633779264214047,2,3,-0.047932114,1
6,5,5.0,1731,637,4.699595609474292,19,19,-0.02046438,1
1,1,1.0,14,5,3.857142857142857,0,1,0.017722884,0
5,5,5.0,8,2,4.875,29,46,0.036171608,0
20,1,5.0,8,1,5.0,20,140,0.030524006,1
1,1,1.0,65,14,3.230769230769231,6,15,-0.003715739,1
19,18,5.0,135,11,4.666666666666667,54,91,-0.013033489,0
19,18,4.789473684210527,97,17,4.948453608247423,24,31,0.08302001,0
18,18,3.7777777777777777,545,28,4.475229357798165,51,63,0.015395368,1
9,9,4.444444444444445,124,0,4.82258064516129,114,183,0.017595254,0
1,1,1.0,16,1,4.3125,2,4,-0.026371779,1
15,14,5.0,505,135,4.463366336633664,22,24,-0.039720144,0
3,3,4.333333333333333,2,0,5.0,0,4,0.0033314624,0
54,54,4.777777777777778,38,8,5.0,78,95,0.048910014,0
1,1,1.0,3,1,2.6666666666666665,6,10,-0.061000712,0
8,8,4.5,88,21,4.602272727272728,77,85,-0.0038561125,0
192,179,4.838541666666667,17,3,4.882352941176471,147,316,0.050527263,0
31,29,4.774193548387097,513,147,4.413255360623782,65,81,0.041947443,1
8,7,4.5,28,4,4.107142857142857,32,39,-0.020279888,1
